علامت گذاشتن;trig
ماشه;trigger
اجتماع سهستاره;trigon
ملاتی;trigonometric
ملات;trigonometry
مثلثات;trigonometry
سه زاویه ای;trigonous
سه ضلعیسه;trilateral
سه طرفه;trilateral ، tripartite
سه پهلو;trilateral
سه جانبه;trilateral
سه بر;trilateral ، trine
سه حرفی;triliteral
لرزش صدا;trill
تریلیون;trillion
سه تکه ای;trilobation
سه یاخته ای;trilocular ، triloculate
سه مفصلی;trimerous
سه بندی;trimerous
سه گروهی;trimerous
زینت دهنده;trimmer
سه وجهی;trimorph ، trimorphous
سه حالتی;trimorph ، trimorphous
سهگانه;trinary ، triple
تثلیث;trinity
سهگانگی;trinity
جواهر بدلی;trinket
سه جمله ای;trinomial
سه اسمی;trinomial
سه نفری;trio ، triumvier ، triumvirate
پشت پا زدن;trip
سه جزئی;tripartite
سه نسخه ای;tripartite
سه سویه;tripartite
سه قسمتی کردن;tripartition
سه گلبرگی;tripetalous
سه پر;tripetalous
سه خاصیتی;triphibian ، triphibious
سهبرابر کردن;triple
سه برابر کردن;triple
سه بیتی;triplet
سه قلو;triplets
سه رکنی;tripod
گشت گر;tripper
سه گوشه;triquetrous
مثلثی شکل;triquetrous
سه شعاعی;triradiate
سه بخش کردن;trisect
سه ترکی;triskele ، triskelion
سه هجائی;trisyllabic
سه اقنومی;trithist
نرم سازی;trituration
بطور مبتذل;trity
پیروزی;triumph ، victory
فتح وظفر;triumph
طاق نصرت;triumph
فریاد پیروزی;triumphant
دیگپایه;trivet
دیگ پایه;trivet
جزیی;trivial
پیش پا افتاده;trivial
مسائل مادی;trivial matters
ابتذال;triviality
بی اهمیت شدن;trivialize
سه هفته ای;triweekly
قرص مکیدنی;troche
پامال;trodden
انسانهای غارنشین;troglodyte
غارزی;troglodytic ، troglodytic
پیچاننده;troller
برقی حمل کردن;trolley
اتومبیلبارکش کوتاه;trolley ، trolly
گاری بارکش;trolley ، trolly
زن بندوبار;trollop
ترومبوز پوندین;trombose pondin
عذاب دادن;troment
عده سربازان;troop
استواران;troop
نیرو بر;troop carrier
اسواران;troops
نشان ظفر;trophy
مدارراسالسرطان;tropic
گرمسیری;tropical ، tropical
گرمسیر;tropical
سوگرایش;tropism
استعاره سازی;tropology
یورتمه;trot
یورتمه روی;trot
یورتمه رفتن;trot
پاچه;trotters
تصدیع فراهم کردن;trouble
زحمت;trouble
تصدیع دادن;trouble
وبال;trouble
تصدیع;trouble
مفسده;trouble
مخمصه;trouble
مفتن;trouble maker ، trouble maker
مفسده جو;trouble maker
حادثه ساز;trouble making
بیمانع;trouble-free
بدوناشکال;trouble-free
اشکالتراش;trouble-maker
متاذی;troubled
درد سر دهنده;troublesome
مصدع;troublesome
ازار;trousers
قزل آلا;trout
ماهی قزل آلا;trout
ماله کشیدن;trowel
بیلچه باغبانی;trowel
ماله;trowel
وابسته به تروا;troy
ترای;troy
مکتب گریز;truant ، truant
چرخ باربری;truck
کامیون;truck
واگنروباز;truck
اتومبیل باری;truck
بارکش;truck
معامله خرده ریز;truck
قصی القلب;truculent
با خستگی راه رفتن;trudge
قدم زننده;trudger
مقرون به صرفه;true
مقرون به حقیقت;true
دوست حقیقی;true friend
درست پیمان;true to one's promise
پاکزاد;trueborn
پاکدل;truehearted
قارچ دنبلان;truffles
توضیح واضحات;truism
موافق باحقایق;truly
بطور قانونی;truly
آتو;trump card
دروغ بافتن;trump up
نادان فریب;trumpery
سخن مهمل;trumpery
شیپور;trumpet
شیپوری;trumpet-shaped
شیپورچی;trumpeter
بااباتون زدن;truncheon
تراندن;trundle
غلتک زن;trundler
تنه درخت;trunk
معبر مشترک;trunk circuit
خرطومی;trunk-like
سر محور;trunnion
بازودسته;trunnion
کوک زن;truss
خرپا;truss
پایه زدن;truss
فتق بند;truss
محکم شده;trusser
اعتماد کردن;trust
اعتماد داشتن;trust
اتحادیه شرکتها;trust
توکل کردن;trust
اطمینان داشتن;trust
ثقه;trust
اطمینان کردن;trust
وجه امانی;trust fund
سرمایه امانی;trust fund
خبرگزاری پرس تراست;trust press news agency
متوکل بودن;trust upon
متوکل شدن;trust upon
امانت دار;trustee
امناء;trustees
امانت داری;trusteeship
نسیه دهنده;truster
اعتباردهنده;truster
اطمینان کننده;truster
توکل کننده;truster
تمن;trustful ، trustwoorthy
متوکل;trusting
موثقیت;trustworthiness
موتمن;trustworthy
وثیق;trustworthy
اطمینان بخش;trusty
مورد اطمینان;trusty
صدق;truth ، veracity
جدول صحت;truth table
راستگو;truthful
راست گوئی;truthfulness ، veracity
حق گویی;truthfulness
حقایق;truths
سعی کردن;try
تلاش کردن;try
جهد کردن;try
کوشیدن;try
کوشش کردن;try
جد و جهد کردن;try hard
محاکمه کردن;try judicially
صدای جغد;tu whit tu whoo
طوبی;tuba
طشت ساز;tubber
تیوب;tube
آچار لوله;tube wrench
آزخی;tubercular
سلی;tubercular ، tuberculous
آزخ دار;tubercular
تکمهای;tubercular
تکمه ای;tubercular
برجستگی یازگیل;tuberculation
سل;tuberculosis
مسلول;tuberculous
گل مریم;tuberose
لوله سازی;tubing
لوله گذاری;tubing
نصب لوله;tubing
لوله کوچک;tubule
شمشیر نازک;tuck
شدت زومندی;tuck
شیرینی مربا;tuck
دامن برچیدن;tuck shirt
بالازدگی;tucking
بالازنی;tucking
سهشنبه;tuesday ، tuesday
سه شنبه;tuesday
روز سه شنبه;tuesday
سه شنبه عصر;tuesday evening
سه شنبه شب;tuesday night
توفیق ربیحی;tufi rabihi
ریشه پارچه;tuft
جغه;tuft
بازور کشیدن;tug
بزحمت کشیدن;tug
یدک کش;tug
وسیله نقاله;tugger
شهریه;tuition
آموزانه;tuition
پذیرانه;tuition
حقالتعلیم;tuition fee
گل لاله;tulip
معلق خوردن;tumble
ناگهان افتادن;tumble
معلق زن;tumbler
ورقلنبیده;tumescent ، tumid
آماسیده;tumid
تومور;tumor
دشپل;tumor
دشپلی;tumorous
جنجال راه;tumult
پرجنجال;tumultious
بهم ریخته;tumultuous
دربشکه ریختن;tun
لوله بخاری;tun
تندرا;tundra
کوک کردن;tune
وفق یافته;tuned
خوش الحان;tuneful
ناکوک;tuneless
میزان کننده;tuner
نواگر;tuner
تونگ چی هوا;tung chi hua
تنگستن;tungsten
لباس کوتاه;tunicle
تونس;tunisia
زیرنقب;tunnel
تونل ساختن;tunnel
تونل;tunnel
زیرنقب زدن;tunnel
سوراخ کوه;tunnel
نقب راه;tunnel
نقب زدن;tunnel
دوپنی;tuppence
تورج;turaj
توران;turan
تورانی;turanian
دستار;turban
عمامه;turban
گل آلودی;turbidity
مه آلودی;turbidity
فرفرهای;turbinate
توربین;turbine
جت توربینی;turbojet
دریای منقلب;turbulent sea
باچمن پوشاندن;turf
پر طمطراقی;turgidity
ترکمن;turkaman ، turkoman
ترکمنی;turkaman ، turkoman
ترکستان;turkestan
بوقلمون;turkey
ترکیه;turkey
ترکی;turkish
راحت الحلقوم;turkish delight
ترکمان;turkman ، turkman
تراکمه;turkmen
زردچوبه;turmeric
واگردیدن;turn
پیچ خوردن;turn
پیچ وتاب خوردن;turn
مبدل شدن;turn
پیچاندن;turn ، twist ، wrap
چرخ زدن;turn
پیچ دادن;turn
بدل شدن;turn
مبدل کردن;turn
منعطف کردن;turn
چرخیدن;turn
دشمن شدن;turn against
رو گرداندن;turn away from
فرانسوی کردن;turn french
تبدیل کردن;turn into
خاکستر شدن;turn into ashes
نقطه انحراف;turn off
نقطه تحول;turn off ، turning point
محل چرخش;turn off
بجریان انداختن;turn on
روشن کردن;turn on
رادیو روشن کردن;turn on radio
رادیو گرفتن;turn on radio
دروغ در آمدن;turn out to be a liar
دروغگو از آب در آمدن;turn out to be a liar
عایدی فعالیت;turn over
واژگون شدگی;turn over
رنگ باختن;turn pale
بکار پرداختن;turn to
عطف توجه;turn to
روی آوردن;turn to
زیر و زبر کردن;turn upside down
زیر و رو کردن;turn upside down
زرد شدن;turn yellow
منعطف;turned
محول;turned over
محول شدن;turned over
خراط;turner
چرخاننده;turner
چرخنده;turner
چرخ کار;turner
کارخانه تراش;turnery
تراش کاری;turnery
تراشکاری;turnery
خراطی;turnery ، turning
مرحله قاطع;turning point
شلغم;turnip
کلم قمری;turnip cabbage
گردان در;turnstile
سکوب چرخنده;turntable
تربد;turpeth
برج کوچک;turret
برج گردان;turret
لاک پشت وار;turtle
کبوتر قمری;turtle
یقه برگردان;turtleneck
توسا;tusa
توسکانی;tuscany
مسابقه جسمانی;tussle
وابسته بقیمومت;tutelary
وابسته بسرپرست;tutelary
معلم سر خانه;tutor
لله;tutor
قیم زن;tutoress
معلمه;tutoress
للگی;tutorship
حضانت;tutorship
توتیا;tutty
لباس رسمی;tux ، tuxedo
اسموکینگ;tuxedo
چرند نویس;twaddler
صدای تودماغی;twang
صدای زه;twang
نیشگون تیز;tweak
نوعی فاستونی;tweed
باموچین کندن;tweeze
انبرک;tweezers
موچین;tweezers
یک دوجین;twelve
دوازده;twelve
اثنی عشر;twelve
دوازدهگانه;twelve
بیستم;twentieth ، twentieth
بیستمین;twentieth
بیست;twenty
بیست و پنج;twenty-five
بیست و سه;twenty-three
دودفعه;twice ، twice
دوبار;twice
دوبرابر;twice ، twice
ماهی دوبار;twice monthly
چیله;twig
ترکه;twig
شفق;twilight
گرگ ومیش;twilit
نیمه روشن;twilit
پارچه جناغی;twill
دوقلو;twin ، twin
دو پیکر;twin
همزاد;twin ، twin
بررسی توام;twin check
دوباله;twin-winged
بهم بافتن;twine
نخ قند;twine
سرزنش وجدان;twinge
چشمک;twinkle ، wink
مژگان راتکان دادن;twinkle
مژگان بهم زدن;twinkle ، wink
پیچ دار کردن;twist
پیچ خوردگی;twist
تابیده;twisted
پیچ خورده;twisted
تافته;twisted
مفتول;twisted wire
پیچان;twisting
چهچه زدن;twitter
هیجان وارتعاش;twitter
دو;two
دو در چهار;two by four
دو مشتی;two fistful
دویست;two hundred
دویستمین;two hundreth
شفتین;two lips
دودست;two sets
دریا دار;two star
چار دانگ;two third
دارین;two worlds
دوچشمی;two-eyed
دوکوهانه;two-humped
دوپایه;two-legged
دولائی;two-ply
دوطرفی;two-sided
جنبتین;two-sided
دوطبقه;two-story
دو نفری;twosome
تایلنول;tylenol
جبهه کلیسا;tympan ، tympanon
استسقاء طبل;tympanites
پرده صماخ;tympanum
صدای سنگین;tympany
نمونه ای;typal
جنم;type
ماشین تحریر;type ، type writer
نوع مشخص;type genus
سبک حروف;typeface
حروف چیدن;typeset
حروفچین;typesetter
حروف چینی;typesetting
حصبه;typhoid fever
مطبقه;typhoid fever
حصبهای;typhous
تیفوسی;typhus
تیفوس;typhus
نوعی;typical
شاخصیت;typicality
علامت سازی;typification
نمونه بودن;typify
نمونه دادن;typify
مطبعه چی;typographer
نوع شناسی;typology
گونه شناسی;typology
نشانه شناسی;typology
جبارانه;tyrannically
ستمگر کشی;tyrannicide
ستمگر کش;tyrannicide
مستبدانه حکومت کردن;tyrannize
جور و ستم;tyranny
ظلم وستم;tyranny
سلطان ظالم;tyrant
ضلمه;tyrants
تایسون;tyson
مالوف;uaual
پارچه مبلی;ubholestry
اوگاندا;uganda
اوگاندایی;ugandan ، ugandan
اه;ugh ، yuck
زشت کردن;uglify
زشتی;ugliness
بدشکلی;ugliness
بدریختی;ugliness
بدگلی;ugliness
بدترکیبی;ugliness
بد قیافه;ugly
بدشکل;ugly
بدگل;ugly
بدلقا;ugly
بدنما;ugly ، unsightly
بدقیافه;ugly
بدریخت;ugly
بدترکیب;ugly
نامقبول;ugly ، unacceptable
بد منظر;ugly
بد گل;ugly
بی ریخت;ugly
کریه;ugly ، unpleasant
بد شکل;ugly
زشت;ugly ، unpleasant
زشت رو;ugly
نازیبا;ugly
اوکراین;ukraine
اوکراینی;ukrainian
اکراین;ukranian
زخم معده;ulcer
تولید قرحه کردن;ulcerate
ریش شدن;ulcerate
قرحه دار;ulcerous
زخم دار;ulcerous
زند زیرن;ulna
زند اسفل;ulna
آجل;ultimate
آجلا;ultimately
اتمام حجت;ultimatum
اولتیماتون;ultimatum
آخرین پیشنهاد;ultimatum
ماوراء منضومه شمسی;ultra solar system ، ultra solar system
فراگرایش;ultraism
فرانو;ultramodern
فرانو گرای;ultramodernist
ماوراء کوهها;ultramontane ، ultramontane
ماورا جهان;ultramundane
ماوراگیتی;ultramundane
فراجهانی;ultramundane
فراسرخ;ultrared
فراقرمز;ultrared
بسامد فراصوتی;ultrasonic frequency
ماوراء بنفش;ultraviolet ، ultraviolet
فرابنفش;ultraviolet
اشعه فرابنفش;ultraviolet light
زوزه کش;ululant
زوزه کشی;ululation
چتری;umbellate ، umbellate
چتری شکل;umbelliform
نافدار;umbilicate
نقطه تاریک;umbra
چترک;umbrella
چتر بارانی;umbrella
چتر;umbrella
سرداور;umpire
بی پیرایه;unaadorned ، undecorated
بی زیور;unaadorned ، unjewelled
فرو ننشسته;unabated
کاسته نشده;unabated ، unmitigated
تلخیص نشده;unabridged
کوتاه نشده;unabridged
مختصر نشده;unabridged
نامسموع;unacceptable ، unheard of
ناپذیر;unacceptable
فراهم نشده;unaccommodated
بدون مصاحب;unaccompanied
بدون همراه;unaccompanied
عریب;unaccountable
بحساب نیامده;unaccounted
فاقد توضیح;unaccounted
غیرمعتاد;unaccustomed ، unaddicted
مخلوط نشده;unadulterated
غیر متشکل;unaligned
بدون آلیاژ;unalloyed
غیر مخلوط;unalloyed
غیر متغیر;unalterable
متفق الرای;unanimous
متفقالقول;unanimous
هم رای;unanimous
متفق القول;unanimous
متفقا;unanimously
بالاتفاق;unanimously
با اتفاق آراء;unanimously
متفق علیه;unanimously agreed ، unanimously agreed upon
بیجواب;unanswerable
جواب ناپذیر;unanswerable
پیشبینی نشده;unanticipated
غیر مسلح کردن;unarm
غیرمسلح;unarmed
مجهز نشده;unarmed ، unequipped
بی اسلحه;unarmed
بی سلاح;unarmed ، weaponless
یگانی;unary
عمل یگانی;unary operation
عملگر یگانی;unary operator
سوال نشده;unasked
مطالبه نشده;unasked
ناپرسیده;unasked
پرسیده نشده;unasked
یورش ناپذیر;unassailable
غیرقابل حمله;unassailable
بی مراقبت;unattended
بی ملاحت;unattractive ، uncharming
حتمیالوقوع;unavoidable
ناخود آگاهانه;unaware ، unawares
بدوناطلاع;unaware
بی خبر;unaware
بی وقوف;unaware
بی اطلاع;unaware
غیر متعادل کردن;unbalance
نامتعادل;unbalanced
نامتوازن;unbalanced
باخت ناپذیر;unbeatable
مغلوب نشده;unbeaten ، unconquerable
نباخته;unbeaten
ضرب نخورده;unbeaten
شکست نخورده;unbeaten
باور نداشتن;unbelievable
باور نکردنی;unbelievable
غیر مومن;unbeliever ، unbelievin
بی پیشقدر;unbiased
متقال;unbleached calico
غیر مشوش;unblenched
ناسفته;unbored ، virgin
نزاده;unborn
نازاد;unborn
هنوززاده نشده;unborn
مقید نشده;unbound
بدون شعبه;unbranched
بدون انشعاب;unbranched
ناگسستنی;unbreakable
پرورش نیافته;unbred ، untrained
لجام گسیخته کردن;unbridle
بی لجام;unbridled ، unrestrained
بی مهار;unbridled
بی لگام;unbridled
ناشکسته;unbroken
سوختهنشدنی;unburnable
گشودن دکمه;unbutton
دکمه باز کردن;unbutton
تکمه باز کردن;unbutton
ناطلبیده;uncalled ، uninvited
ایست ناپذیر;unceasing
بلاانقطاع;unceasing
بی تشریفات;unceremonious
بلاتکلیف;uncertain
غیر معین;uncertain ، undetermined
بلا تکلیف;uncertain
نامعلومی;uncertainty
بلامعارض;unchallenged
بلا معارظ;unchallenged ، unopposed
عوض نشده;unchanged
محسوب نشده;uncharged
بی خیر;uncharitable ، useless
اکتشاف نشده;uncharted
تردامن;unchaste
بی ناموس;unchaste
بی عفاف;unchaste
بی عفتی;unchastity
بی ناموسی;unchastity
تردامنی;unchastity
یک دوازدهمی;uncial
غیر یهودی;uncircumcised
غیر مختون;uncircumcised
بلا معارض;unclaimed ، unmolested
بی درجه;unclassified ، unlimited
غیر سری;unclassified
عمو;uncle ، uncle
عم;uncle
عمو سام;uncle sam
غیر سالم;unclean ، unhealthy
نامشخص;unclear ، unlimited
غیر مفهوم;unclear ، unintelligible
بی ردا کردن;uncloak
شخص غریبه;unco
شرط نشده;uncoditioned
قطعی نشده;uncoditioned
غیرمشروط;uncoditioned ، unconditional
قید نشده;uncoditioned
ناخوشایند;uncomfortable ، unpleasant
ناراحت;uncomfortable ، upset
غیرمعمول;uncommon ، unusual
غیر ممثل;uncompared
غیر کامل;uncomplimentary ، unperfect
سخت ناسازگار;uncompromising
مصالحه ناپذیر;uncompromising
محاسبه ناپذیر;uncomputable
بی عرقه;unconcerned
بی شرط;unconditional
بلا شرتط;unconditional
بدون شرط;unconditional
غیر شرطی;unconditional
تسخیرناپذیر;unconquerable
بی وجدان;unconscionable
بی هوش;unconscious
غافلانه;unconscious ، unconscious
بیهوش;unconscious
غش کرده;unconscious
نابخود;unconscious
ضمیر ناخودآگاه;unconscious
مدهوش;unconscious
ضمیر نابخود;unconscious
نسنجیده;unconsidered
برخلاف مشروطیت;unconstitutional
غیرقابل نظارت;uncontrollable
کنترل ناپذیر;uncontrollable
غیرقابل جلوگیری;uncontrollable
ناهماهنگ;uncoordinated
بدون هماهنگی;uncoordinated
ناهمبسته;uncorrelated
نشمرده;uncounted
شمرده نشده;uncounted
ناسترده;uncouth
بی پوشش کردن;uncover
روباز;uncoverd
بی پوشش;uncovered
بی لفاف;uncovered
روبرداری;uncovering ، unleashing
غیر انتقادی;uncritical
تلذذ;unction
مداهنه آمیز;unctuous
بی فر شدن;uncurl
قطع نشده;uncut
بریده نشده;uncut
بی تاریخ;undated
غیر مدلل;undemonstrative
انکار ناپذیر;undeniable
محروم نشدنی;undeprivable
تحت;under
در زیر;under
کسری دار;under
تحت بازجویی;under interrogation
در دست تعمیر;under repair
تحت توجه;under the attention of
به تصور این که;under the notion that
به گمان این که;under the presumption that
به بهانه اینکه;under the pretence that
تحت حفاظت;under the protection of
دردست اقدام;under way
فروسال;underage ، underage
نابالغ;underage
صغیر;underage ، young
زیربغل;underarm
زیرشکم;underbelly
زیر تنه;underbody
نااصل زاده;underbred
زیر فک;underchin
لباس زیر;underclothes ، underclothing ، underwear ، underwear
بتونه کاری کردن;undercoat
پشم زیرین;undercoat
زیر لایه;undercoat
اتاق کلیسا;undercroft
جریان تحتانی;undercurrent
زیر موج;undercurrent
عمل پنهانی;undercurrent
کم توسعه;underdeveloped
توسعه نیافته;underdeveloped
کم پیشرفت;underdeveloped
بی صنعت;underdeveloped ، unskilled
آسان شمردن;underestimate
دست کم گرفتن;underestimate
کم گرفتن;underestimate
آسان گرفتن;underestimate
پاریز;underflow
جلو راه;underfoot
زیر جامه;undergarment
زیرپوش;undergarment
زیر پوش;undergarment ، underpants ، underwear
لباس بزیر;undergarment
متحمل چیزی شدن;undergo
ریاضت کشیدن;undergo mortification
زیرزمینی;underground
زیر گیاه;undergrowth
زیر رست;undergrowth
ادنی;undermost
گرفتارسوء تغذیه;undernourished ، undernourishment
سوء تغذیه;undernourished ، undernourishment
زیرشلواری;underpants
بخش فرعی;underpart
زیرین بخش;underpart
بخش تحتانی;underpart
زیرین راه;underpass
پی بندی کردن;underpin
درمضیقه;underprivileged
کم امیتاز;underprivileged
زیرین خط;underscore
زیر دریا;undersea
زیرآبی;undersea ، undersea
معاون وزارت خانه;undersecratary
معاون وزارتخانه;undersecretary
معون وزارتخانه;undersecretary
معاون وزیر;undersecretary
دورنی;underside
درزیر ورقه;undersign
زیرپوست;underskin
زیردامنی;underskirt
ملتفت شدن;understand
ادراک کردن;understand
درک کردن;understand
آگاهی یافتن;understand
برداشت کردن;understand
فهمیدن;understand
حالی شدن;understand
دریافتنی;understandable
تفاهم;understanding
درک عقلانی;understanding
کتمان حقیقت;understatement
مستفاد;understood
شخص حقیقر;understrapper
شخص کوچک;understrapper
موجود درزیرسطح;undersurface
فرورویه;undersurface
متقبل شدن;undertake
عهدهدار شدن;undertake
متعهد شدن;undertake
به عهده داشتن;undertake
مبادرت کردن;undertake
ملتزم شدن;undertake
جواب گو;undertaker ، undertaking
ته صدا;undertone
بعناوین گوناگون;undervarious
زیر آبی;underwater ، underwater
زیر آبزی;underwater
زیرلباس;underwear
زیرجامه;underwear
کسر وزن;underweight
زیر بوته;underwood
عالماموات;underworld
زیرین جهان;underworld
ناسزاوار;undeserving
نامستحق;undeserving ، undeserving ، unworthy ، unworthy
نامرغوبی;undesirability
نامطلوبی;undesirability
نامطلوب;undesirable ، undesirable
نایافتنی;undetectable
نایافته;undetected
کشف نشده;undetected ، unsought
بدون انحراف;undeviating
هدایت نشده;undirected
بی انضبات;undisciplined
بی مخالفت;undisputed
تمیز ندادنی;undistinguishable
مختل نشده;undisturbed
بخش ناپذیر;undividable
بدون تردید;undoubtedly
بی شک;undoubtedly
بلا شک;undoubtedly
بی گمانم;undoubtedly
بلا تردید;undoubtedly
موج دار;undulant
زیروبم;undulation
موج;undulation ، wave
موجی;undulatory ، wavy
وظیفه نشناس;undutiful
وظیفه نشناسی;undutiful
غیر فانی;undying
از زیر درآوردن;unearth
آفتابی کردن;unearth
غیرزمینی;unearthly
عیر ماکول;unedible
بی کمال;uneducated
بی کار کردن;unemploy
غیرفابل استخدام;unemployable
خانه نشین;unemployed
بیکار;unemployed ، unemployed
بکار بیفتاده;unemployed
عدم اشتغال;unemployment
بیکارسازی;unemployment
خدمات بیکاری;unemployment benefits
بحران بیکاری;unemployment crisis
بی بقا;unenduring ، unstable
نامساوی;unequal ، unequal
نابرابر;unequal
غیر مبهم;unequivocal
بدون ابهام;unequivocal
اشتباه نشدنی;unerring
بی خطا;unerring
یونسکو;unesco
غیراساسی;unessential
بی حادثه;uneventful
غیر موازی;unexampled
استثناء ناپذیر;unexceptionable
غیره مترقبه;unexpected
غافلگیرانه;unexpected ، unexpectedly
غیرمترقبه;unexpected ، unforeseen
غیرمنتظره;unexpected
غیر مترقبه;unexpected
غیرمترقبهبودن;unexpectedness
توضیح ناپذیر;unexplainable
بدون توضیح;unexplained
غیر حاکی;unexpressive
نازدودنی;unfadable
کم نیامدنی;unfailing
غیرمنصفانه;unfair ، unfair
ناروا;unfair ، unjust
نقض ایمان;unfaith ، unfaithful
بدقول;unfaithful
بدعهدی;unfaithfulness
ناآشنا;unfamiliar
ناشناخته;unfamiliar ، unknown
تعمق ناپذیر;unfathomable
نا مساعد;unfavorable
بدآمد;unfavorable
نامساعد;unfavorable
فاقد احساسات;unfeeling
از زنجیرآزاد شدن;unfetter
تمام نشده;unfinished
ناباب;unfit ، unsuitable
نامناسب کردن;unfit
فراموش نشدنی;unforgettable
پوزش ناپذیر;unforgivable
بی گذشت;unforgiving ، unmerciful
ناساخت;unformed
بخت برگشته;unfortunate ، unlucky
مفلوک;unfortunate
بدشانس;unfortunate ، unlucky
نامسعود;unfortunate
بی طالع;unfortunate
بداقبال;unfortunate ، unlucky
بداختر;unfortunate ، unlucky
کم طالع;unfortunate
مایه تاسف;unfortunate
شوربخت;unfortunate
سیاه بخت;unfortunate ، unlucky
نگونبخت;unfortunate ، unlucky
بدبخت;unfortunate ، unlucky
شوره بخت;unfortunate
بدبختانه;unfortunately
متاسفانه;unfortunately
بی بنیاد;unfounded
ناموجه;unfounded ، unjustifiable
بی اصل;unfounded
غیر مکرر;unfrequented
غیردوستانه;unfriendly ، unfriendly
خلع لباس کردن;unfrock
بدون سرمایه;unfunded
بی بودجه;unfunded
بی اثاثیه کردن;unfurnish
بدون اثاثیه;unfurnished
کم خیر;ungenerous
ناجوانمرد;ungenerous ، unmanly
لجام گسیخته;ungovernable
بدادا;ungraceful
ناصواب;ungracious
حق نشناس;ungrateful
بی چشم و رو;ungrateful
بی صفت;ungrateful
حق نشناسی;ungratefulness
شبیه سم;ungual
سم دار;ungual ، ungulate ، virulent
ناخنی;ungual
نامقدس کردن;unhallow
نامراد;unhappy
سیاه روز;unhappy
بی جراحت;unharmed ، woundless
ناتندرستی;unhealthiness ، unsoundness
غیرسالم;unhealthy ، unwholesome
ناخوشی آور;unhealthy
غیرمسموع;unheard
بگوش نخورده;unheard
ناشنیده;unheard
غیر معروف;unheard
نامقدس;unholy
کفر آمیز;unholy
بی شتاب;unhurried ، unhurried
یک محوری;uniaxial
صندوق کودکان سازمان ملل;unicef
تک یاخته ای;unicellular
تکشاخ;unicorn ، unicorn
غیرمصطلح;unidiomatic ، unvocal
یک جهتی;unidirection
یک سویه;unidirectional
قابل اتحاد;unifiable
قابل هم رنگی;unifiable
تکساز پذیر;unifiable
تکسازی;unification
یکپارچکی;unification
یکی سازی;unification
یک شکلی;unification
یکی کننده;unifier
موجد وحدت;unifier
متحد کننده;unifier ، unitive
تکساز گر;unifier
یک لا;unifilar
یک تا;unifilar
یک رشته;unifilar
متحد الشکل;uniform
متحدالشکل;uniform
بطور یکنواخت;uniformly
یکی شدن;unify
یکی کردن;unify ، unite
ناخوددار;unihibited
بیاهمیت;unimportant
اهمیت ندادن;unimportant
بی اهمیت;unimportant
غیرمهم;unimportant
بدون اطلاع;uninformed
غیرمسکونی;uninhabitable
غیر مسکونی;uninhabited
بی قصد;unintentional ، viewless
غیرعمدی;unintentional
بیدخل وتصرف;uninterested ، uninterfered
دمریز;uninterruptedly
ناخوانده;uninvited
ناخواسته;uninvited ، unwanted ، unwished
سندیکای کارگری;union
مواصات;union
صنفی;union
عضو شوند;union shop
ازیک ولی;uniparental
تک زا;uniparous
یکپا;unipod ، unipod
تکپایه;unipod
یک قطبی;unipolar
بی تا;unique
یکتا;unique ، yekta
بیمثال;unique
بی بدل;unique
منحصربفرد;unique
بی نظیر;unique ، unrivaled
بیعدیل;unique
بی مانند;unique
یکتایی;uniqueness
یک جنسه;unisexual
واحد;unit ، unit
یگان;unit
رکعت;unit of prayer
یکتاپرست;unitarian ، unitarian
توحید گرای;unitarian
وصلت دادن;unite
متفق کردن;unite
بهم پیوست;unite
بهمپیوستن;unite
متحد شدن;unite
متفق شدن;unite
متح دادن;unite
متحد کردن;unite
حبس البول;unite retention
مقترن;united
متفق;united
شرکت یونایتد;united
امارات عربی متحده;united arab emirates
سازمان ملل;united nations
سازمان ملل متحد;united nations
شورای نگهبان سازمان ملل;united nations security council
یونایتد نیوز;united news
یونایتد پرس;united press
ایالات متحده;united states
کنگره آمریکا;united states congress
نماینده کنگره آمریکا;united states congressman
سازمان نظارت برمواد خوراکی و دارویی آمریکا;united states food and drug administration
موجد اتحاد;unitive
آحاد;units
حزب وحدت;unity party
یک بنیانی;univalent
یکارزشی;univalent ، univalent
یک کپه ای;univalve
یک دریچه ای;univalve
گاردان;universal joint
مفصل چرخنده;universal joint
مجموعه جهانی;universal set
اصل عمومیت;universalism
همگانی سازی;universalization
عامیت;universalization
جهان مطاع;universally obeyed
کون و مکان;universe
عوالم;universes ، worlds
دانشگاه;university
دانشگاهی;university
یک صدا;univocal
متحدالکلمه;univocal
همذوق;univocal
یکنوا;univocal
غیرعادلانه;unjust ، unrighteous ، unrighteous
بی عدالت;unjust
نا عادلانه;unjust ، unjustly
شانه نکرده;unkempt
سست مهر;unkind
بی لطف;unkind
بی مهر;unkind
لامروت;unkind
بی التفات;unkind
یار جفل کار;unkind lover
بی التفاتی;unkindness
بی مرحمتی;unkindness
بی مهری;unkindness
بی لطفی;unkindness
جفا;unkindness ، useless
وا بافتن;unknit ، unweave
وابافته شدن;unknit
ندانستی;unknowable
نامعلوم;unknown
بی شهرت;unknown
ناشناس;unknown
نادانسته;unknown
مجهول;unknown
نقطه نامعلوم;unknown location
چفت راباز کردن;unlatch
غصبی;unlawful ، usurped
برخلاف مقررات;unlawful
محرمات;unlawful matters
حرامی;unlawfulness
بی سرب;unleaded
فرا نگرفته;unlearned
تنها در که;unless
جز اینکه;unless
مگراینکه;unless
مگر آنکه;unless
مگر;unless
